demo,map,linetype,player,team,time (s),hp,death,action,target,target_team,targeted,value,uid,stat1,stat2,stat3,stat4,stat5,stat6,stat7,stat8,stat9,stat10,stat11,stat12,stat13,stat14,stat15,stat16,stat17,stat18,stat19,stat20
2,luna square,log,Displeased,BLU,-1.401,0,,yellow/agility,,,0,168,0
2,luna square,log,Kencian X,BLU,0.121,1606.0,,clear mind,SoIstice,BLU,0,1523,1
2,luna square,log,lil dirge,BLU,1.925,1606.0,,amp up,Kencian X,BLU,0,2194,2
2,luna square,log,womanizer,BLU,3.062,1606.0,,mystic/flight,,,0,2619,3
2,luna square,log,Kencian X,BLU,3.314,,,fortitude,JC Pose,BLU,0,2741,4
2,luna square,log,JC Pose,BLU,4.301,1606.0,,raptor pack,,BLU,0,3098,5
2,luna square,log,Kencian X,BLU,5.268,,,mystic/flight,,,0,3475,6
2,luna square,log,womanizer,BLU,7.745,,,mystic/flight,,,0,4501,7
2,luna square,log,Kencian X,BLU,8.327,,,mystic/flight,,,0,4704,8
2,luna square,log,City of Angels,RED,9.803,1606.0,,phantasm,!pos,,0,5323,9
2,luna square,log,Kencian X,BLU,9.976,,,mystic/flight,,,0,5399,10
2,luna square,log,Peanut,RED,10.349,1847.0,,wild bastion,,,0,5656,11
2,luna square,log,Reefer,BLU,10.488,1834.0,,toxins,,,0,5872,12
2,luna square,log,Firehawks,RED,10.621,1847.0,,wild bastion,,,0,5939,13
2,luna square,log,Firehawks,RED,10.621,,,raptor pack,,,0,5978,14
2,luna square,log,womanizer,BLU,10.795,,,mystic/flight,,,0,6067,15
2,luna square,log,Sux meh Pop sic le,RED,11.308,1847.0,,wild bastion,,,0,6610,16
2,luna square,log,Kencian X,BLU,11.484,,,phantom army,!pos,,0,6738,17
2,luna square,log,Cruel Existence,RED,11.857,1834.0,,wild bastion,,,0,7011,18
2,luna square,log,Cruel Existence,RED,11.857,,,raptor pack,,,0,7055,19
2,luna square,log,JC Pose,BLU,12.007,,,aim,,,0,7170,20
