demo,map,linetype,player,team,time (s),hp,death,action,target,target_team,targeted,value,uid,stat1,stat2,stat3,stat4,stat5,stat6,stat7,stat8,stat9,stat10,stat11,stat12,stat13,stat14,stat15,stat16,stat17,stat18,stat19,stat20
5,liberty town,log,King Geedorah,BLU,-20.525,0,,wild bastion,,,0,377,0
5,liberty town,log,Nyx Spectra,BLU,-18.681,1606.0,,clear mind,Dr. Sensor,BLU,0,846,1
5,liberty town,log,Dr. Sensor,BLU,-18.681,1606.0,,clear mind,King Geedorah,BLU,0,851,2
5,liberty town,log,Nyx Spectra,BLU,-17.152,,,adreneline boost,Dr. Sensor,BLU,0,873,3
5,liberty town,log,Dr. Sensor,BLU,-14.62,,,clear mind,motorola joe,BLU,0,1093,4
5,liberty town,log,Dr. Sensor,BLU,-10.94,,,clear mind,JC Pose,BLU,0,1517,5
5,liberty town,log,Two Moons,BLU,-9.802,1839.0,,wild bastion,,,0,1609,6
5,liberty town,log,Nyx Spectra,BLU,-7.492,,,clear mind,Radiscaer,BLU,0,1702,7
5,liberty town,log,Dr. Sensor,BLU,-7.119,,,clear mind,Two Moons,BLU,0,1718,8
5,liberty town,log,JC Pose,BLU,-6.794,1606.0,,overgrowth,,BLU,0,1744,9
5,liberty town,log,Radiscaer,BLU,-5.532,1606.0,,accelerate metabolism,,BLU,0,1786,10
5,liberty town,log,Nyx Spectra,BLU,-4.579,,,phantom army,!pos,,0,1888,11
5,liberty town,log,Two Moons,BLU,-4.332,,,call to justice,,BLU,0,1942,12
5,liberty town,log,Dr. Sensor,BLU,-4.212,,,clear mind,Two Moons,BLU,0,1955,13
5,liberty town,log,King Geedorah,BLU,-3.893,1830.0,,call to justice,,BLU,0,1995,14
5,liberty town,log,JC Pose,BLU,-3.653,,,wild bastion,,,0,2027,15
5,liberty town,log,Radiscaer,BLU,-3.381,,,call to justice,,,0,2100,16
5,liberty town,log,Dr. Sensor,BLU,-3.242,,,regen aura,,,0,2114,17
5,liberty town,log,Nyx Spectra,BLU,-1.33,,,phantasm,!pos,,0,2464,18
5,liberty town,log,Dr. Sensor,BLU,-1.058,,,recovery aura,,,0,2477,19
5,liberty town,log,JC Pose,BLU,-0.75,,,call to justice,,,0,2520,20
5,liberty town,log,Nyx Spectra,BLU,0.884,,,spirit ward,,,0,2777,21
5,liberty town,log,Dr. Sensor,BLU,1.122,,,call to justice,,,0,2802,22
5,liberty town,log,JC Pose,BLU,3.07,,,raptor pack,,,0,3422,23
5,liberty town,log,Piceous,BLU,3.07,1834.2,,call to justice,,,0,3428,24
5,liberty town,log,Nyx Spectra,BLU,5.419,,,mystic/flight,,,0,4631,25
5,liberty town,log,Dr. Sensor,BLU,5.477,,,clear mind,Nyx Spectra,BLU,0,4658,26
5,liberty town,log,Dr. Sensor,BLU,7.087,,,adreneline boost,Nyx Spectra,BLU,0,5430,27
5,liberty town,log,Glub,RED,8.323,1839.0,,wild bastion,,,0,6042,28
5,liberty town,log,Nyx Spectra,BLU,8.841,,,mystic/flight,,BLU,0,6318,29
5,liberty town,log,Nyx Spectra,BLU,10.909,,,mystic/flight,,,0,7458,30
5,liberty town,log,Kencian X,RED,11.734,1606.0,,phantom army,!pos,,0,7902,31
5,liberty town,log,JC Pose,BLU,12.009,,,raptor pack,,,0,8080,32
5,liberty town,log,Nyx Spectra,BLU,13.288,,,mystic/flight,,,0,9023,33
5,liberty town,log,Cruel Existence,RED,13.808,1834.0,,raptor pack,,,0,9567,34
5,liberty town,log,motorola joe,BLU,14.086,1606.0,,raptor pack,,BLU,0,9746,35
5,liberty town,log,xray1,RED,14.669,1606.0,,mystic/flight,,,0,10193,36
5,liberty town,log,JC Pose,BLU,14.778,,,raptor pack,,,0,10272,37
5,liberty town,log,Kencian X,RED,15.055,,,mystic/flight,,,0,10490,38
5,liberty town,log,Nyx Spectra,BLU,15.328,,,power boost,,,0,10733,39
5,liberty town,log,motorola joe,BLU,16.298,,,raptor pack,,,0,11529,40
5,liberty town,log,Apollo CAWWWeed,RED,16.609,1606.0,,aim,,,0,11734,41
5,liberty town,log,JC Pose,BLU,16.718,,,aim,,,0,11846,42
5,liberty town,log,Los Bandidos,RED,16.851,1839.0,,aim,,,0,11928,43
5,liberty town,log,Two Moons,BLU,16.993,,,toxins,,BLU,0,12038,44
5,liberty town,log,Nyx Spectra,BLU,17.265,,,mystic/flight,,,0,12233,45
5,liberty town,log,Glub,RED,17.572,,,aim,,,0,12448,46
5,liberty town,log,motorola joe,BLU,17.812,,,blaze,ClinkzBones,RED,0,12651,47
5,liberty town,log,Kencian X,RED,17.812,,,mystic/flight,,,0,12665,48
5,liberty town,log,ClinkzBones,RED,18.225,1606.0,,blaze,JC Pose,BLU,0,13064,49
5,liberty town,log,JC Pose,BLU,18.225,,,,,,1,13076,50
5,liberty town,log,Pot,RED,18.225,1606.0,,blaze,JC Pose,BLU,0,13076,51
5,liberty town,log,Apollo CAWWWeed,RED,18.666,,,bib,JC Pose,BLU,0,13346,52
5,liberty town,log,Two Moons,BLU,18.774,,,blaze,ClinkzBones,RED,0,13436,53
5,liberty town,log,ClinkzBones,RED,18.774,,,,,,1,13436,54
5,liberty town,log,Glub,RED,18.914,,,char,JC Pose,BLU,0,13551,55
5,liberty town,log,King Geedorah,BLU,18.914,,,blaze,ClinkzBones,RED,0,13563,56
5,liberty town,log,motorola joe,BLU,19.048,,,fossilize,ClinkzBones,RED,0,13631,57
5,liberty town,log,Piceous,BLU,19.048,,,raptor pack,,,0,13645,58
5,liberty town,log,Los Bandidos,RED,19.048,,,blaze,JC Pose,BLU,0,13661,59
5,liberty town,log,Dr. Sensor,BLU,19.058,,,fortitude,JC Pose,BLU,0,13673,60
5,liberty town,log,JC Pose,BLU,19.461,1606.0,,phase shift,,BLU,0,13940,61
5,liberty town,log,Kencian X,RED,19.595,,,absorb pain,ClinkzBones,RED,0,14021,62
5,liberty town,log,ClinkzBones,RED,19.87,,,phase shift,,,0,14180,63
5,liberty town,log,Apollo CAWWWeed,RED,20.186,,,dominate,JC Pose,BLU,0,14413,64
5,liberty town,log,Glub,RED,20.186,,,water jet,JC Pose,BLU,0,14420,65
5,liberty town,log,Radiscaer,BLU,20.32,,,enervating field,ClinkzBones,RED,0,14488,66
5,liberty town,log,Piceous,BLU,20.32,,,abyssal gaze,ClinkzBones,RED,0,14505,67
5,liberty town,log,JC Pose,BLU,20.429,,,green,,,0,14623,68
5,liberty town,log,Radiscaer,BLU,20.429,,,dominate,ClinkzBones,RED,0,14629,69
5,liberty town,log,ClinkzBones,RED,20.979,713.0,,green,,BLU,0,15025,70
5,liberty town,log,King Geedorah,BLU,21.02,1830.0,,ssj,ClinkzBones,RED,0,15055,71
5,liberty town,log,Two Moons,BLU,21.806,1839.0,,aim,,,0,15593,72
5,liberty town,log,ClinkzBones,RED,21.806,754.0,,green,,BLU,0,15604,73
5,liberty town,log,JC Pose,BLU,21.806,1483.0,,green,,,0,15609,74
5,liberty town,log,Nyx Spectra,BLU,21.806,,,mystic/flight,,,0,15620,75
5,liberty town,log,ClinkzBones,RED,22.082,987.0,,green,,,0,15787,76
5,liberty town,log,Dr. Sensor,BLU,22.082,,,absorb pain,JC Pose,BLU,0,15793,77
5,liberty town,log,Kencian X,RED,22.082,1595.0,,mystic/flight,,,0,15804,78
5,liberty town,log,JC Pose,BLU,22.5,1533.0,,regrowth,,,0,16179,79
5,liberty town,log,ClinkzBones,RED,22.633,854.0,,regrowth,,,0,16245,80
5,liberty town,log,xray1,RED,22.776,,,absorb pain,ClinkzBones,RED,0,16373,81
5,liberty town,log,Pot,RED,22.776,,,dominate,JC Pose,BLU,0,16384,82
5,liberty town,log,motorola joe,BLU,24.019,1606.0,,build up,,,0,17259,83
5,liberty town,log,Kencian X,RED,24.019,1606.0,,mystic/flight,,,0,17271,84
5,liberty town,log,motorola joe,BLU,24.986,,,blaze,Glub,RED,0,18031,85
5,liberty town,log,Cruel Existence,RED,25.119,1834.0,,raptor pack,,,0,18115,86
5,liberty town,log,Glub,RED,25.261,1839.0,,toxins,,,0,18248,87
5,liberty town,log,Pot,RED,25.572,,,blaze,!pos,,0,18449,88
5,liberty town,log,Nyx Spectra,BLU,25.572,,,mystic/flight,,,0,18465,89
5,liberty town,log,Nyx Spectra,BLU,26.088,,,heal other,JC Pose,BLU,0,18837,90
5,liberty town,log,motorola joe,BLU,26.23,,,fossilize,Glub,RED,0,18943,91
5,liberty town,log,Cruel Existence,RED,26.23,,,blaze,!pos,,0,18955,92
5,liberty town,log,JC Pose,BLU,26.54,1306.0,,bib,Glub,RED,0,19179,93
5,liberty town,log,Glub,RED,26.54,,,,,,1,19179,94
5,liberty town,log,Los Bandidos,RED,26.54,,,blaze,Dr. Sensor,BLU,0,19189,95
5,liberty town,log,King Geedorah,BLU,26.674,,,blaze,Glub,RED,0,19307,96
5,liberty town,log,Pot,RED,26.783,,,blazing bolt,Dr. Sensor,BLU,0,19394,97
5,liberty town,log,Two Moons,BLU,26.927,,,blaze,Glub,RED,0,19521,98
5,liberty town,log,Dr. Sensor,BLU,26.927,,,,,,1,19527,99
5,liberty town,log,Apollo CAWWWeed,RED,26.927,,,bib,Dr. Sensor,BLU,0,19527,100
5,liberty town,log,Kencian X,RED,27.477,,,heal other,Glub,RED,0,19922,101
5,liberty town,log,Glub,RED,28.029,1495.0,,water jet,Dr. Sensor,BLU,0,20322,102
5,liberty town,log,Cruel Existence,RED,28.177,,,ssj,Dr. Sensor,BLU,0,20458,103
5,liberty town,log,Radiscaer,BLU,28.306,1606.0,,enervating field,Glub,RED,0,20584,104
5,liberty town,log,Nyx Spectra,BLU,28.58,,,absorb pain,Dr. Sensor,BLU,0,20841,105
5,liberty town,log,Two Moons,BLU,28.873,,,ssj,Glub,RED,0,21047,106
5,liberty town,log,xray1,RED,28.889,1606.0,,heal other,Glub,RED,0,21072,107
5,liberty town,log,King Geedorah,BLU,28.889,,,strangler,Glub,RED,0,21083,108
5,liberty town,log,ClinkzBones,RED,29.274,1522.0,,regrowth,,,0,21408,108
5,liberty town,log,Radiscaer,BLU,29.274,,,bib,Glub,RED,0,21414,109
5,liberty town,log,Cruel Existence,RED,29.551,,,blazing bolt,Dr. Sensor,BLU,0,21619,110
5,liberty town,log,Glub,RED,29.695,1205.0,,water jet,Dr. Sensor,BLU,0,21768,111
5,liberty town,log,Dr. Sensor,BLU,29.828,791.0,,hibernate,,RED,0,21840,112
5,liberty town,log,Los Bandidos,RED,29.828,,,blazing bolt,Dr. Sensor,BLU,0,21847,113
5,liberty town,log,Kencian X,RED,30.005,,,absorb pain,Glub,RED,0,21966,114
5,liberty town,greens_log,Piceous,BLU,30,,,,,,,,115,20
5,liberty town,hp_log,Piceous,BLU,30,,,,,,,,115,0
5,liberty town,greens_log,motorola joe,BLU,30,,,,,,,,115,20
5,liberty town,hp_log,motorola joe,BLU,30,,,,,,,,115,38.0
5,liberty town,greens_log,Two Moons,BLU,30,,,,,,,,115,20
5,liberty town,hp_log,Two Moons,BLU,30,,,,,,,,115,63.0
5,liberty town,greens_log,Dr. Sensor,BLU,30,,,,,,,,115,20
5,liberty town,hp_log,Dr. Sensor,BLU,30,,,,,,,,115,895.0
5,liberty town,greens_log,JC Pose,BLU,30,,,,,,,,115,18
5,liberty town,hp_log,JC Pose,BLU,30,,,,,,,,115,811.0
5,liberty town,greens_log,King Geedorah,BLU,30,,,,,,,,115,20
5,liberty town,hp_log,King Geedorah,BLU,30,,,,,,,,115,3.0
5,liberty town,greens_log,Nyx Spectra,BLU,30,,,,,,,,115,20
5,liberty town,hp_log,Nyx Spectra,BLU,30,,,,,,,,115,91.0
5,liberty town,greens_log,Radiscaer,BLU,30,,,,,,,,115,20
5,liberty town,hp_log,Radiscaer,BLU,30,,,,,,,,115,32.0
5,liberty town,greens_log,Glub,RED,30,,,,,,,,115,20
5,liberty town,hp_log,Glub,RED,30,,,,,,,,115,1445.0
5,liberty town,greens_log,Los Bandidos,RED,30,,,,,,,,115,20
5,liberty town,hp_log,Los Bandidos,RED,30,,,,,,,,115,0
5,liberty town,greens_log,Apollo CAWWWeed,RED,30,,,,,,,,115,20
5,liberty town,hp_log,Apollo CAWWWeed,RED,30,,,,,,,,115,0
5,liberty town,greens_log,Kencian X,RED,30,,,,,,,,115,20
5,liberty town,hp_log,Kencian X,RED,30,,,,,,,,115,108.0
5,liberty town,greens_log,ClinkzBones,RED,30,,,,,,,,115,17
5,liberty town,hp_log,ClinkzBones,RED,30,,,,,,,,115,1418.0
5,liberty town,greens_log,Pot,RED,30,,,,,,,,115,20
5,liberty town,hp_log,Pot,RED,30,,,,,,,,115,0
5,liberty town,greens_log,Cruel Existence,RED,30,,,,,,,,115,20
5,liberty town,hp_log,Cruel Existence,RED,30,,,,,,,,115,39.0
5,liberty town,greens_log,xray1,RED,30,,,,,,,,115,20
5,liberty town,hp_log,xray1,RED,30,,,,,,,,115,11.0
5,liberty town,score_log,,BLU,30,,0,,,,,,115,
5,liberty town,score_log,,RED,30,,0,,,,,,115,
5,liberty town,log,King Geedorah,BLU,30.138,,,jaunt,!pos,,0,22049,115
5,liberty town,log,Nyx Spectra,BLU,31.105,1606.0,,heal other,Dr. Sensor,BLU,0,22720,116
5,liberty town,log,xray1,RED,31.348,,,absorb pain,Glub,RED,0,22919,117
5,liberty town,log,King Geedorah,BLU,31.348,,,raptor pack,,,0,22969,118
5,liberty town,log,motorola joe,BLU,32.044,,,raptor pack,,,0,23512,119
5,liberty town,log,Glub,RED,32.157,1832.0,,strangler,Dr. Sensor,BLU,0,23617,120
5,liberty town,log,ClinkzBones,RED,32.466,1606.0,,aim,,,0,23843,120
5,liberty town,log,JC Pose,BLU,32.872,1606.0,,raptor pack,,,0,24129,121
5,liberty town,log,Radiscaer,BLU,33.016,,,raptor pack,,,0,24272,122
