demo,map,linetype,player,team,time (s),hp,death,action,target,target_team,targeted,value,uid,stat1,stat2,stat3,stat4,stat5,stat6,stat7,stat8,stat9,stat10,stat11,stat12,stat13,stat14,stat15,stat16,stat17,stat18,stat19,stat20
6,boomtown,log,Two Moons,BLU,-5.488,0,,wild bastion,,,0,346,0
6,boomtown,log,JC Pose,BLU,-4.996,1606.0,,wild bastion,,,0,887,1
6,boomtown,log,Admiral Knope,BLU,-3.666,1602.3,,crey pistol,,,0,1136,2
6,boomtown,log,Conservatory Sensor,BLU,-3.599,1606.0,,regen aura,,,0,1152,3
6,boomtown,log,Nyx Spectra,BLU,-3.493,1606.0,,phantasm,!pos,,0,1164,4
6,boomtown,log,Mallelectric,BLU,-3.36,1594.0,,insulating circuit,motorola joe,BLU,0,1171,5
6,boomtown,log,Two Moons,BLU,-3.221,1839.0,,call to justice,,,0,1193,6
6,boomtown,log,JC Pose,BLU,-2.111,,,call to justice,,,0,1594,7
6,boomtown,log,Conservatory Sensor,BLU,-1.429,,,call to justice,,,0,1722,8
6,boomtown,log,All The Endorphins,BLU,-0.851,1839.0,,call to justice,,,0,1842,9
6,boomtown,log,Nyx Spectra,BLU,1.389,,,clear mind,Conservatory Sensor,BLU,0,2128,10
6,boomtown,log,Conservatory Sensor,BLU,2.936,,,clear mind,Mallelectric,BLU,0,2725,11
6,boomtown,log,JC Pose,BLU,2.953,,,raptor pack,,,0,2743,12
6,boomtown,log,Nyx Spectra,BLU,4.564,,,clear mind,Two Moons,BLU,0,3621,13
6,boomtown,log,JC Pose,BLU,4.65,,,raptor pack,,,0,3678,14
6,boomtown,log,Conservatory Sensor,BLU,5.809,,,clear mind,Admiral Knope,BLU,0,4207,15
6,boomtown,log,Mallelectric,BLU,6.688,,,aim,,BLU,0,4662,16
6,boomtown,log,King Geedorah,RED,7.108,1830.0,,wild bastion,,,0,4946,17
6,boomtown,log,Nyx Spectra,BLU,7.967,,,spirit ward,,,0,5415,18
6,boomtown,log,Conservatory Sensor,BLU,8.213,,,adreneline boost,Nyx Spectra,BLU,0,5649,19
6,boomtown,log,Two Moons,BLU,9.873,,,toxins,,BLU,0,6905,20
6,boomtown,log,JC Pose,BLU,10.049,,,aim,,,0,7107,21
6,boomtown,log,Nyx Spectra,BLU,10.182,,,power boost,,BLU,0,7167,22
6,boomtown,log,Conservatory Sensor,BLU,10.373,,,clear mind,Nyx Spectra,BLU,0,7364,23
6,boomtown,log,Admiral Knope,BLU,10.695,,,power boost,,BLU,0,7623,24
6,boomtown,log,Kencian X,RED,10.735,0,,mystic/flight,,,0,7672,25
6,boomtown,log,Peanut,RED,11.002,1847.0,,wild bastion,,,0,8090,26
6,boomtown,log,King Geedorah,RED,11.254,,,toxins,,,0,8333,27
6,boomtown,log,Cruel Existence,RED,11.836,1834.0,,toxins,,,0,8772,28
6,boomtown,log,motorola joe,BLU,12.077,1606.0,,fossilize,King Geedorah,RED,0,9014,29
6,boomtown,log,Stunted,RED,12.211,1599.0,,power push,motorola joe,BLU,0,9087,30
6,boomtown,log,Kencian X,RED,12.211,1606.0,,mystic/flight,,,0,9103,31
6,boomtown,log,Apollo CAWWWeed,RED,12.355,1606.0,,bib,motorola joe,BLU,0,9247,32
6,boomtown,log,Admiral Knope,BLU,12.498,,,bib,King Geedorah,RED,0,9378,33
6,boomtown,log,Mallelectric,BLU,12.631,,,blaze,King Geedorah,RED,0,9465,34
6,boomtown,log,King Geedorah,RED,12.631,,,,,,1,9465,35
6,boomtown,log,Two Moons,BLU,12.774,,,blaze,King Geedorah,RED,0,9604,36
6,boomtown,log,motorola joe,BLU,12.774,,,,,,1,9611,37
6,boomtown,log,King Geedorah,RED,12.774,,,blaze,motorola joe,BLU,0,9611,38
6,boomtown,log,JC Pose,BLU,12.774,,,bib,King Geedorah,RED,0,9618,39
6,boomtown,log,All The Endorphins,BLU,13.324,,,p-ray/charged,King Geedorah,RED,0,10024,40
6,boomtown,log,Stunted,RED,13.458,,,sniper blast,motorola joe,BLU,0,10116,41
6,boomtown,log,Radiscaer,RED,13.458,1606.0,,enervating field,motorola joe,BLU,0,10122,42
6,boomtown,log,Radiscaer,RED,13.458,,,dominate,motorola joe,BLU,0,10134,43
6,boomtown,log,Kencian X,RED,13.601,,,mystic/flight,,,0,10273,44
6,boomtown,log,Apollo CAWWWeed,RED,13.601,,,dominate,motorola joe,BLU,0,10283,45
6,boomtown,log,JC Pose,BLU,14.048,1581.0,,dominate,King Geedorah,RED,0,10608,46
6,boomtown,log,Admiral Knope,BLU,14.565,,,dominate,King Geedorah,RED,0,11006,47
6,boomtown,log,Cruel Existence,RED,14.699,,,blaze,motorola joe,BLU,0,11090,48
6,boomtown,log,King Geedorah,RED,14.748,1225.0,,ssj,motorola joe,BLU,0,11183,49
6,boomtown,log,Two Moons,BLU,14.748,,,ssj,King Geedorah,RED,0,11189,50
6,boomtown,log,motorola joe,BLU,15.228,0.0,1,,,RED,0,11518,51
6,boomtown,log,Conservatory Sensor,BLU,15.815,,,absorb pain,,,0,11977,52
6,boomtown,log,Mallelectric,BLU,16.089,,,blazing bolt,King Geedorah,RED,0,12184,53
6,boomtown,log,All The Endorphins,BLU,16.263,,,lancer,King Geedorah,RED,0,12338,54
6,boomtown,log,King Geedorah,RED,16.263,736.0,,green,,BLU,0,12344,55
6,boomtown,log,Nyx Spectra,BLU,16.396,,,mystic/flight,,BLU,0,12426,56
6,boomtown,log,King Geedorah,RED,16.507,1097.0,,green,,,0,12532,57
6,boomtown,log,xray1,RED,16.64,1603.0,,absorb pain,King Geedorah,RED,0,12620,58
6,boomtown,log,King Geedorah,RED,16.779,1414.0,,green,,,0,12753,59
6,boomtown,log,Kencian X,RED,16.912,,,mystic/flight,,,0,12836,60
6,boomtown,log,King Geedorah,RED,16.912,,,green,,,0,12840,61
6,boomtown,log,Kencian X,RED,17.188,,,heal other,King Geedorah,RED,0,13039,62
6,boomtown,log,King Geedorah,RED,17.365,986.0,,green,,,0,13177,63
6,boomtown,log,King Geedorah,RED,17.883,1345.0,,green,,,0,13560,64
6,boomtown,log,King Geedorah,RED,18.334,1830.0,,green,,,0,13896,65
6,boomtown,log,King Geedorah,RED,18.468,,,green,,,0,14002,66
6,boomtown,log,JC Pose,BLU,18.708,1606.0,,raptor pack,,,0,14217,67
6,boomtown,log,Stunted,RED,18.848,,,power push,Two Moons,BLU,0,14356,68
6,boomtown,log,Two Moons,BLU,19.433,,,aim,,,0,14773,69
6,boomtown,log,Kencian X,RED,19.676,,,spirit ward,,,0,14949,70
6,boomtown,log,Nyx Spectra,BLU,19.818,,,mystic/flight,,,0,15058,71
6,boomtown,log,xray1,RED,20.271,1606.0,,heal other,King Geedorah,RED,0,15422,72
6,boomtown,log,Radiscaer,RED,20.648,1599.0,,enervating field,Two Moons,BLU,0,15708,73
6,boomtown,log,Radiscaer,RED,20.923,,,bib,Two Moons,BLU,0,15940,74
6,boomtown,log,Two Moons,BLU,21.197,,,,,RED,1,16173,75
6,boomtown,log,King Geedorah,RED,21.197,1830.0,,blaze,Two Moons,BLU,0,16173,76
6,boomtown,log,Apollo CAWWWeed,RED,21.372,1606.0,,bib,Two Moons,BLU,0,16326,77
6,boomtown,log,Conservatory Sensor,BLU,21.481,1606.0,,fortitude,Admiral Knope,BLU,0,16422,78
6,boomtown,log,Mallelectric,BLU,21.887,,,raptor pack,,,0,16714,79
6,boomtown,log,JC Pose,BLU,22.161,,,bib,Radiscaer,RED,0,16944,80
6,boomtown,log,Mallelectric,BLU,22.337,,,blaze,Radiscaer,RED,0,17098,81
6,boomtown,log,Radiscaer,RED,22.337,1606.0,,,,,1,17098,82
6,boomtown,log,King Geedorah,RED,22.471,,,blazing bolt,Two Moons,BLU,0,17186,83
6,boomtown,log,Admiral Knope,BLU,22.578,,,bib,Radiscaer,RED,0,17292,84
6,boomtown,log,xray1,RED,22.712,,,mystic/flight,,,0,17386,85
6,boomtown,log,Apollo CAWWWeed,RED,22.999,,,dominate,Two Moons,BLU,0,17598,86
6,boomtown,log,Kencian X,RED,23.275,,,heal other,Radiscaer,RED,0,17777,87
6,boomtown,log,Radiscaer,RED,23.275,,,jaunt,!pos,,0,17784,88
6,boomtown,log,Mallelectric,BLU,23.585,,,dominate,Radiscaer,RED,0,17971,89
6,boomtown,log,xray1,RED,23.585,,,mystic/flight,,,0,17976,90
6,boomtown,log,Admiral Knope,BLU,23.826,,,dominate,Radiscaer,RED,0,18132,91
6,boomtown,log,JC Pose,BLU,24.104,,,dominate,Radiscaer,RED,0,18334,92
6,boomtown,log,Nyx Spectra,BLU,24.552,,,heal other,Two Moons,BLU,0,18677,93
6,boomtown,log,Radiscaer,RED,24.552,1419.0,,green,,,0,18683,94
6,boomtown,log,Mallelectric,BLU,24.794,,,insulating circuit,Admiral Knope,BLU,0,18862,95
6,boomtown,log,Radiscaer,RED,24.794,1006.0,,green,,,0,18867,96
6,boomtown,log,xray1,RED,25.346,,,mystic/flight,,,0,19257,97
6,boomtown,log,Two Moons,BLU,25.49,1649.0,,green,,RED,0,19373,98
6,boomtown,log,Peanut,RED,25.346,,,strangler,Two Moons,BLU,0,19258,98
6,boomtown,log,Stunted,RED,25.623,,,sniper blast,Two Moons,BLU,0,19460,99
6,boomtown,log,Two Moons,BLU,25.623,,,green,,,0,19470,100
6,boomtown,log,Two Moons,BLU,25.933,1839.0,,green,,,0,19683,101
6,boomtown,log,Two Moons,BLU,26.174,,,green,,,0,19870,102
6,boomtown,log,Two Moons,BLU,26.316,,,phase shift,,,0,19978,103
6,boomtown,log,Peanut,RED,26.593,,,blazing bolt,Two Moons,BLU,0,20176,104
6,boomtown,log,Kencian X,RED,27.145,,,heal other,Radiscaer,RED,0,20539,105
6,boomtown,log,Cruel Existence,RED,27.288,1834.0,,aim,,,0,20662,106
6,boomtown,log,xray1,RED,28.149,,,heal other,Radiscaer,RED,0,21243,107
6,boomtown,log,Apollo CAWWWeed,RED,28.532,,,corrosive enzyme,Mallelectric,BLU,0,21577,108
6,boomtown,log,Cruel Existence,RED,28.665,,,raptor pack,,,0,21661,109
6,boomtown,log,JC Pose,BLU,28.665,,,raptor pack,,,0,21667,110
6,boomtown,log,King Geedorah,RED,28.805,,,blaze,Mallelectric,BLU,0,21834,111
6,boomtown,log,Mallelectric,BLU,29.115,,,,,,1,22253,112
6,boomtown,log,Cruel Existence,RED,29.115,,,blaze,Mallelectric,BLU,0,22253,113
6,boomtown,log,Nyx Spectra,BLU,29.248,,,heal other,Two Moons,BLU,0,22399,114
6,boomtown,log,Peanut,RED,29.248,1847.0,,wild bastion,,,0,22421,115
6,boomtown,log,Apollo CAWWWeed,RED,29.772,,,bib,Mallelectric,BLU,0,22844,116
6,boomtown,log,Radiscaer,RED,29.905,1606.0,,enervating field,Mallelectric,BLU,0,22942,117
6,boomtown,log,Kencian X,RED,29.905,,,mystic/flight,,,0,22953,118
6,boomtown,greens_log,Admiral Knope,BLU,30,,,,,,,,119,20
6,boomtown,hp_log,Admiral Knope,BLU,30,,,,,,,,119,0
6,boomtown,greens_log,motorola joe,BLU,30,,,,,,,,119,20
6,boomtown,hp_log,motorola joe,BLU,30,,,,,,,,119,1686.0
