demo,map,linetype,player,team,time (s),hp,death,action,target,target_team,targeted,value,uid,stat1,stat2,stat3,stat4,stat5,stat6,stat7,stat8,stat9,stat10,stat11,stat12,stat13,stat14,stat15,stat16,stat17,stat18,stat19,stat20
2,steel,log,Wrecktum,BLU,-6.456,0,,wild bastion,,,0,955,0
2,steel,log,JC Pose,BLU,-6.323,0,,wild bastion,,,0,961,1
2,steel,log,Cruel Existence,BLU,-5.639,0,,call to justice,,,0,1056,2
2,steel,log,xray1,BLU,-4.957,0,,recovery aura,,,0,1242,3
2,steel,log,Chloranthy,BLU,-4.246,0,,overgrowth,,,0,1334,4
2,steel,log,Piceous,BLU,-4.246,0,,call to justice,,,0,1345,5
2,steel,log,Nyx Spectra,BLU,-3.452,0,,phantasm,!pos,,0,1487,6
2,steel,log,Wrecktum,BLU,-3.452,,,call to justice,,,0,1492,7
2,steel,log,JC Pose,BLU,-3.046,,,call to justice,,,0,1579,8
2,steel,log,xray1,BLU,-2.741,,,call to justice,,,0,1611,9
2,steel,log,All The Endorphins,BLU,-1.674,0,,call to justice,,,0,1828,10
2,steel,log,Nyx Spectra,BLU,-0.718,,,call to justice,,,0,1951,11
2,steel,log,xray1,BLU,1.068,,,power boost,,,0,2457,12
2,steel,log,Two Moons,RED,3.136,1839.0,,wild bastion,,,0,3587,13
2,steel,log,xray1,BLU,3.278,,,adreneline boost,Nyx Spectra,BLU,0,3864,14
2,steel,log,impeach bill gates,RED,3.963,1847.0,,wild bastion,,,0,4670,15
2,steel,log,Kencian X,RED,4.387,1606.0,,fortitude,Los Bandidos,RED,0,5261,16
2,steel,log,dat plan b,RED,4.463,1606.0,,clear mind,Kencian X,RED,0,5304,17
2,steel,log,JC Pose,BLU,4.692,,,raptor pack,,,0,5520,18
2,steel,log,Sarr Fire,RED,4.692,1847.0,,raptor pack,,,0,5531,19
2,steel,log,xray1,BLU,4.933,,,phantom army,!pos,,0,5729,20
2,steel,log,Sarr Fire,RED,5.21,,,toxins,,,0,5967,21
2,steel,log,Two Moons,RED,5.497,,,toxins,,,0,6198,22
2,steel,log,Kencian X,RED,6.048,,,mystic/flight,,RED,0,6602,23
2,steel,log,Los Bandidos,RED,6.458,1839.0,,raptor pack,,RED,0,6875,24
2,steel,log,JC Pose,BLU,6.458,,,raptor pack,,,0,6884,25
2,steel,log,Cruel Existence,BLU,6.458,,,raptor pack,,,0,6894,26
